"Company","cpu_brand","cpu_name","cpu_speed","gpu_brand","Inches","ips_display","memory_type","OpSys","Price","primary_storage","Ram","resolution_height","resolution_width","secondary_storage","touchscreen","TypeName","Weight"
"Acer","Intel"," Core i5",2.5,"Nvidia",15.6,0,"ssd","windows",36816.0,"256",4,1920,1080,"0",0,"Notebook",2.23
"Dell","Intel"," Core i5",2.4,"Intel",13.3,0,"ssd","linux",58555.0,"256",8,3200,1800,"0",1,"Ultrabook",1.23
"Acer","Intel"," Core i7",2.8,"Nvidia",17.3,1,"hybrid","windows",138475.0,"256",16,1920,1080,"1024",0,"Gaming",4.2
"Lenovo","Intel"," Core i5",2.5,"Nvidia",15.6,1,"hdd","windows",43636.0,"1024",8,1920,1080,"0",0,"Gaming",2.4
"Samsung","Samsung"," Cortex A72&A53",2.0,"ARM",12.3,1,"flash_storage","other",35112.0,"32",4,2400,1600,"0",1,"2 in 1 Convertible",1.15
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",25841.0,"500",4,1366,768,"0",0,"Notebook",1.86
"Apple","Intel"," Core M",1.1,"Intel",12.0,1,"flash_storage","mac",61965.0,"256",8,2304,1440,"0",0,"Ultrabook",0.92
"Dell","Intel"," Core i5",2.5,"Intel",13.3,1,"ssd","windows",63883.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.6
"HP","Intel"," Core i7",2.8,"Nvidia",15.6,1,"hybrid","windows",70703.0,"128",12,1920,1080,"1024",0,"Notebook",2.21
"Lenovo","Intel"," Core i3",2.0,"AMD",15.6,0,"hdd","N/A",19607.0,"1024",4,1366,768,"0",0,"Notebook",1.9
"Asus","Intel"," Core i7",2.6,"Nvidia",17.3,1,"hybrid","windows",114552.0,"512",16,1920,1080,"1024",0,"Gaming",4.3
"Acer","Intel"," Celeron Dual",2.0,"Intel",15.6,0,"hdd","linux",14492.0,"1024",4,1366,768,"0",0,"Notebook",2.1
"MSI","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",109165.0,"256",16,1920,1080,"1024",0,"Gaming",2.43
"Dell","Intel"," Core i3",2.0,"AMD",15.6,0,"ssd","windows",26587.0,"128",4,1366,768,"0",0,"Notebook",2.3
"Lenovo","Intel"," Core i7",2.5,"Nvidia",15.6,0,"hdd","N/A",33513.0,"500",8,1366,768,"0",0,"Notebook",2.2
"Dell","Intel"," Core i7",2.7,"Intel",13.3,0,"ssd","windows",142790.0,"512",16,3200,1800,"0",1,"Ultrabook",1.2
"Asus","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hdd","windows",62284.0,"1024",8,1920,1080,"0",0,"Gaming",2.2
"Dell","Intel"," Core i5",2.5,"AMD",15.6,0,"ssd","windows",47366.0,"256",8,1920,1080,"0",0,"Notebook",2.36
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",30849.0,"256",8,1366,768,"0",0,"Notebook",1.91
"Lenovo","AMD"," E-Series 9000",2.2,"AMD",15.6,0,"hdd","windows",15931.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Acer","Intel"," Core i3",2.0,"Nvidia",17.3,0,"hdd","windows",33513.0,"1024",8,1600,900,"0",0,"Notebook",3.3
"Asus","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",130483.0,"256",16,1920,1080,"1024",0,"Gaming",2.2
"Apple","Intel"," Core M",1.2,"Intel",12.0,1,"flash_storage","mac",68145.0,"512",8,2304,1440,"0",0,"Ultrabook",0.92
"Asus","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",93187.0,"128",16,1920,1080,"1024",0,"Notebook",2.2
"MSI","Intel"," Core i7",2.6,"Nvidia",17.3,1,"hybrid","windows",103842.0,"256",16,1920,1080,"1024",0,"Gaming",2.43
"Dell","Intel"," Core i5",2.5,"Intel",15.6,1,"ssd","windows",53227.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",2.19
"Asus","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",103843.0,"256",16,1920,1080,"1024",0,"Gaming",2.9
"Acer","Intel"," Celeron Dual",1.5,"Intel",11.6,0,"ssd","other",9271.0,"32",2,1366,768,"0",0,"Netbook",1.3
"Acer","Intel"," Core i3",2.0,"Nvidia",17.3,0,"hdd","windows",31861.0,"1024",4,1600,900,"0",0,"Notebook",3.3
"Lenovo","Intel"," Core i5",2.5,"Intel",17.3,0,"hdd","N/A",28718.0,"1024",8,1600,900,"0",0,"Notebook",2.8
"Lenovo","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hybrid","windows",67772.0,"128",8,1920,1080,"1024",0,"Gaming",2.6
"Acer","Intel"," Core i7",1.3,"Intel",14.0,1,"ssd","windows",61219.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.2
"Lenovo","Intel"," Core i7",2.6,"Intel",15.6,1,"ssd","windows",81465.0,"256",8,1920,1080,"0",0,"Notebook",2.3
"MSI","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hybrid","windows",78647.0,"128",8,1920,1080,"1024",0,"Gaming",2.2
"HP","AMD"," A12-Series 9720P",2.7,"AMD",15.6,0,"hdd","windows",28185.0,"1024",6,1920,1080,"0",0,"Notebook",2.1
"Dell","Intel"," Core i5",2.4,"Intel",12.5,0,"ssd","windows",91288.0,"256",8,1920,1080,"0",1,"Ultrabook",1.26
"Dell","Intel"," Core i3",2.4,"Intel",15.0,0,"hdd","windows",27120.0,"500",4,1920,1080,"0",1,"2 in 1 Convertible",2.08
"Asus","Intel"," Pentium Quad",1.6,"Intel",15.6,0,"hdd","windows",16464.0,"1024",4,1366,768,"0",0,"Notebook",2.65
"Dell","Intel"," Core i7",2.7,"Intel",13.3,0,"ssd","windows",78695.0,"256",8,3200,1800,"0",1,"Ultrabook",1.29
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","linux",27805.0,"1024",4,1366,768,"0",0,"Notebook",2.18
"Lenovo","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hybrid","windows",54825.0,"128",16,1920,1080,"1024",1,"Gaming",2.6
"MSI","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",61219.0,"128",8,1920,1080,"1024",0,"Gaming",2.2
"Lenovo","Intel"," Core i7",2.5,"Intel",12.5,1,"ssd","windows",87912.0,"512",16,1920,1080,"0",1,"Netbook",1.3
"Razer","Intel"," Core i7",2.8,"Nvidia",14.0,0,"ssd","windows",186427.0,"1024",16,1920,1080,"0",0,"Gaming",1.95
"Dell","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",24989.0,"1024",8,1366,768,"0",1,"Notebook",2.3
"MSI","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",85141.0,"256",16,1920,1080,"1024",0,"Gaming",2.7
"Apple","Intel"," Core i5",1.6,"Intel",11.6,0,"flash_storage","mac",51096.0,"256",4,1366,768,"0",0,"Ultrabook",1.08
"HP","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","windows",25468.0,"1024",4,1920,1080,"0",0,"Notebook",2.1
"HP","Intel"," Core i7",2.5,"Intel",14.0,0,"ssd","windows",117120.0,"256",8,2560,1440,"0",0,"Ultrabook",1.54
"Dell","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","windows",39267.0,"500",4,1366,768,"0",0,"Notebook",2.24
"MSI","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hybrid","windows",62284.0,"128",8,1920,1080,"1024",0,"Gaming",2.3
"Lenovo","Intel"," Core i7",2.7,"Intel",13.3,1,"ssd","windows",79867.0,"512",16,1920,1080,"0",0,"Notebook",1.4
"Lenovo","AMD"," A12-Series 9720P",3.6,"AMD",15.6,0,"ssd","windows",31839.0,"256",6,1920,1080,"0",0,"Notebook",2.2
"Asus","Intel"," Core i7",2.5,"Intel",13.3,0,"ssd","windows",68198.0,"256",8,1920,1080,"0",0,"Ultrabook",1.45
"Acer","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","linux",19277.0,"500",4,1366,768,"0",0,"Notebook",2.4
"Dell","Intel"," Core i7",2.7,"Nvidia",17.3,0,"ssd","windows",95851.0,"512",16,1920,1080,"0",1,"2 in 1 Convertible",2.77
"HP","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",58607.0,"256",4,1920,1080,"0",0,"Notebook",1.54
"Dell","Intel"," Core i5",2.5,"Intel",14.0,0,"hdd","windows",46620.0,"500",4,1366,768,"0",0,"Notebook",1.6
"Asus","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hybrid","windows",123876.0,"256",16,1920,1080,"1024",0,"Gaming",2.34
"Lenovo","Intel"," Core i5",2.5,"Intel",15.6,1,"ssd","N/A",30529.0,"256",8,1920,1080,"0",0,"Notebook",2.3
"Dell","Intel"," Core i5",1.2,"Intel",13.3,0,"ssd","windows",96597.0,"256",8,3200,1800,"0",1,"2 in 1 Convertible",1.24
"Dell","Intel"," Pentium Quad",1.6,"Intel",15.6,0,"hdd","linux",17263.0,"500",4,1366,768,"0",0,"Notebook",2.2
"HP","AMD"," A6-Series 9220",2.5,"AMD",15.6,0,"hdd","windows",21259.0,"500",4,1366,768,"0",0,"Notebook",1.86
"Lenovo","Intel"," Core i3",2.3,"Nvidia",15.6,0,"ssd","windows",30316.0,"128",6,1920,1080,"0",0,"Notebook",2.4
"Lenovo","Intel"," Core i5",2.3,"Intel",14.0,1,"ssd","windows",57116.0,"256",8,1920,1080,"0",0,"Notebook",1.9
"Dell","Intel"," Pentium Quad",1.6,"Intel",15.6,0,"hdd","windows",23656.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Asus","Intel"," Celeron Dual",1.1,"Intel",15.6,0,"hdd","windows",18062.0,"1024",4,1366,768,"0",0,"Notebook",2.0
"Asus","Intel"," Core i7",2.6,"Nvidia",17.3,1,"hybrid","windows",101232.0,"128",16,1920,1080,"1024",0,"Gaming",4.0
"Dell","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","windows",26107.0,"500",4,1366,768,"0",0,"Notebook",2.29
"Lenovo","Intel"," Core i7",2.5,"AMD",15.6,0,"hybrid","windows",47686.0,"1024",8,1920,1080,"0",0,"Notebook",2.32
"MSI","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hybrid","windows",65481.0,"128",8,1920,1080,"1024",0,"Gaming",2.4
"Lenovo","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",44383.0,"128",4,1920,1080,"0",1,"2 in 1 Convertible",1.8
"Asus","Intel"," Core M",0.9,"Intel",13.3,1,"ssd","windows",38841.0,"512",8,1920,1080,"0",0,"Ultrabook",1.2
"Dell","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",24456.0,"1024",6,1366,768,"0",0,"Notebook",2.3
"Acer","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","linux",15398.0,"500",4,1366,768,"0",0,"Notebook",2.4
"Dell","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","windows",20193.0,"500",2,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hdd","windows",47899.0,"1024",8,1920,1080,"0",0,"Notebook",2.6
"HP","AMD"," A9-Series 9410",2.9,"AMD",15.6,0,"hybrid","windows",29303.0,"1024",6,1920,1080,"0",0,"Notebook",2.04
"Dell","Intel"," Core i7",2.7,"AMD",15.6,0,"hdd","linux",42943.0,"1024",8,1366,768,"0",0,"Notebook",2.3
"HP","Intel"," Celeron Dual",1.6,"Intel",11.6,0,"flash_storage","windows",11136.0,"32",2,1366,768,"0",0,"Netbook",1.17
"Asus","Intel"," Core i7",2.5,"Nvidia",15.6,0,"hdd","windows",38379.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i7",2.5,"Intel",14.0,1,"ssd","windows",33993.0,"128",4,1920,1080,"0",1,"2 in 1 Convertible",1.8
"Lenovo","Intel"," Core i7",2.5,"Intel",13.3,1,"ssd","windows",79867.0,"512",16,3200,1800,"0",1,"2 in 1 Convertible",1.3
"Lenovo","Intel"," Celeron Dual",1.6,"Intel",14.0,0,"flash_storage","windows",12201.0,"64",2,1366,768,"0",0,"Notebook",1.5
"HP","Intel"," Core i7",2.5,"AMD",15.6,0,"hdd","windows",40706.0,"1024",6,1366,768,"0",0,"Notebook",2.19
"Asus","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","windows",19660.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Asus","Intel"," Core M",0.9,"Intel",13.3,1,"ssd","windows",38841.0,"512",8,1920,1080,"0",0,"Ultrabook",1.2
"Dell","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",24456.0,"1024",6,1366,768,"0",0,"Notebook",2.3
"Acer","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","linux",15398.0,"500",4,1366,768,"0",0,"Notebook",2.4
"Dell","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","windows",20193.0,"500",2,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hdd","windows",47899.0,"1024",8,1920,1080,"0",0,"Notebook",2.6
"HP","AMD"," A9-Series 9410",2.9,"AMD",15.6,0,"hybrid","windows",29303.0,"1024",6,1920,1080,"0",0,"Notebook",2.04
"Dell","Intel"," Core i7",2.7,"AMD",15.6,0,"hdd","linux",42943.0,"1024",8,1366,768,"0",0,"Notebook",2.3
"HP","Intel"," Celeron Dual",1.6,"Intel",11.6,0,"flash_storage","windows",11136.0,"32",2,1366,768,"0",0,"Netbook",1.17
"Asus","Intel"," Core i7",2.5,"Nvidia",15.6,0,"hdd","windows",38379.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i7",2.5,"Intel",14.0,1,"ssd","windows",33993.0,"128",4,1920,1080,"0",1,"2 in 1 Convertible",1.8
"Lenovo","Intel"," Core i7",2.5,"Intel",13.3,1,"ssd","windows",79867.0,"512",16,3200,1800,"0",1,"2 in 1 Convertible",1.3
"Lenovo","Intel"," Celeron Dual",1.6,"Intel",14.0,0,"flash_storage","windows",12201.0,"64",2,1366,768,"0",0,"Notebook",1.5
"HP","Intel"," Core i7",2.5,"AMD",15.6,0,"hdd","windows",40706.0,"1024",6,1366,768,"0",0,"Notebook",2.19
"Asus","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","windows",19660.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Asus","Intel"," Core M",0.9,"Intel",13.3,1,"ssd","windows",38841.0,"512",8,1920,1080,"0",0,"Ultrabook",1.2
"Dell","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",24456.0,"1024",6,1366,768,"0",0,"Notebook",2.3
"Acer","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","linux",15398.0,"500",4,1366,768,"0",0,"Notebook",2.4
"Dell","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","windows",20193.0,"500",2,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hdd","windows",47899.0,"1024",8,1920,1080,"0",0,"Notebook",2.6
"HP","AMD"," A9-Series 9410",2.9,"AMD",15.6,0,"hybrid","windows",29303.0,"1024",6,1920,1080,"0",0,"Notebook",2.04
"Dell","Intel"," Core i7",2.7,"AMD",15.6,0,"hdd","linux",42943.0,"1024",8,1366,768,"0",0,"Notebook",2.3
"HP","Intel"," Celeron Dual",1.6,"Intel",11.6,0,"flash_storage","windows",11136.0,"32",2,1366,768,"0",0,"Netbook",1.17
"Asus","Intel"," Core i7",2.5,"Nvidia",15.6,0,"hdd","windows",38379.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i7",2.5,"Intel",14.0,1,"ssd","windows",33993.0,"128",4,1920,1080,"0",1,"2 in 1 Convertible",1.8
"Lenovo","Intel"," Core i7",2.5,"Intel",13.3,1,"ssd","windows",79867.0,"512",16,3200,1800,"0",1,"2 in 1 Convertible",1.3
"Lenovo","Intel"," Celeron Dual",1.6,"Intel",14.0,0,"flash_storage","windows",12201.0,"64",2,1366,768,"0",0,"Notebook",1.5
"HP","Intel"," Core i7",2.5,"AMD",15.6,0,"hdd","windows",40706.0,"1024",6,1366,768,"0",0,"Notebook",2.19
"Asus","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","windows",19660.0,"500",4,1366,768,"0",0,"Notebook",2.2
